movie_id,title,year,genre,rating,votes,runtime_min,budget_usd,revenue_usd
2727,The Night Light,2022,Animation,6.5,3400,109,102759542,54990110
2728,The Gold Game,2023,Sci-Fi,4.1,4099,109,217615274,93734931
2729,The Wild War,1996,Thriller,7.3,12906,76,62972985,113096615
2730,The Blue Light,2008,Animation,5.4,7888,109,185412210,119589327
2731,The Silver Code,1989,Comedy,4.5,3383,132,6764938,1379856
2732,The Wild Rain,2001,Action,6.1,173,155,68612872,105587899
2733,The Lost Ocean,1975,Drama,6.2,19856,166,178373140,694517927
2734,The Iron War,2013,Comedy,5.7,178817,153,202016975,172753320
2735,The Lost Line,2022,Comedy,6.5,85840,118,46246425,64047314
2736,The Shadow Star,2016,Romance,4.9,4517,175,77387656,171629339
2737,The Silver Heart,2018,Comedy,7.6,6148,95,114430784,37359506
2738,The Storm Rain,2018,Horror,7.5,1389,134,150299958,466700279
2739,The Night Game,1979,Romance,6.4,8542,164,248229504,697604682
2740,The Wild Blood,2024,Horror,5.5,230540,156,58248543,72037975
2741,The Eternal Heart,2017,Comedy,2.1,4332,92,112281528,438868506
2742,The Last Knight,1980,Documentary,6.7,6400,168,196675554,291061963
2743,The Last Hour,2021,Crime,5.9,16155,126,70201349,21902460
2744,The Iron Heart,2007,Thriller,6.2,558,133,98506725,247781290
2745,The Wild Rain,2021,Action,7.3,2563,167,180611605,233872695
2746,The Storm Hour,1978,Drama,4.6,17258,90,170791605,103682328
2747,The Hollow House,1980,Crime,6.5,26754,95,203655801,90738264
2748,The Blue Dream,2001,Thriller,4.2,57966,77,40836505,61556823
2749,The Lost Knight,2011,Action,5.7,2529,172,222532866,419466975
2750,The The Rain,1987,Action,5.4,257998,76,224329337,896392602
2751,The Hollow Star,1990,Drama,4.1,26769,168,112914746,85109291
2752,The Steel Road,1977,Crime,6.7,21423,171,190596266,616788475
2753,The Silver Line,1984,Romance,5.5,21143,131,233258909,192467767
2754,The Wild Light,1978,Romance,4.6,49659,118,107023305,100502237
2755,The Red Knight,2018,Action,6.1,23570,132,158297594,101019498
2756,The Shadow Light,1987,Crime,8.9,1326,171,41041297,14524296
2757,The The Edge,1989,Action,7.2,262550,107,93694324,343290903
2758,The Storm River,2004,Horror,6.8,2764219,174,205171433,77217250
2759,The Neon Mind,2007,Documentary,5.4,5975,136,99810012,50264748
2760,The Blue Light,2023,Horror,8.2,67622,78,17602402,42793408
2761,The Steel Star,2013,Documentary,7.3,21308,108,35767351,72194395
2762,The Lost House,1983,Thriller,6.1,187398,97,50993027,35389113
2763,The Fire Mind,1989,Sci-Fi,6.0,363360,81,2853713,4603772
2764,The Neon World,1977,Thriller,3.9,3533,109,54019675,40262748
2765,The The Road,2009,Documentary,6.2,59568,121,174320640,223879892
2766,The Lost Heart,1989,Horror,7.9,13279,177,191821122,381268345
2767,The Iron Ocean,2011,Drama,5.6,1074335,124,80401166,50686571
2768,The Shadow Line,1981,Sci-Fi,5.0,5662,144,213480176,82119461
2769,The Silver Mind,1976,Sci-Fi,5.5,49348,157,162741700,169390325
2770,The Night Edge,2021,Documentary,8.5,622924,146,58280016,135534396
2771,The Lost Edge,2014,Animation,7.8,1044793,85,187129320,189479662
2772,The The War,1998,Romance,5.7,3364901,128,93729778,1282531120
2773,The Eternal Star,1975,Sci-Fi,5.3,1234974,126,172234030,315321569
2774,The Broken Star,2006,Drama,7.4,16121,113,223489555,434217824
2775,The Fire Hour,2010,Romance,4.6,5501,114,40362401,146376090
2776,The Broken Star,1997,Crime,5.4,32130,161,119585712,70859921
2777,The Iron Line,2013,Romance,6.4,30742,146,152097540,59989134
2778,The Blue House,2002,Action,7.8,346287,100,20994795,25488564
2779,The Shadow Blood,1984,Horror,6.5,181725,134,55767249,54147975
2780,The Silver River,2017,Horror,5.9,78575,165,222950403,249144129
2781,The The Rain,2017,Thriller,4.6,29286,76,82165136,128451826
2782,The Hollow Mind,2022,Documentary,8.1,3951,171,121064213,472072925
2783,The Broken Ocean,2007,Romance,5.7,286587,77,161919034,123124930
2784,The Hollow Ocean,2015,Sci-Fi,7.5,1144,179,67283373,171647630
2785,The Hollow Knight,2006,Romance,7.1,723138,173,148398529,109953272
2786,The Iron Rain,1999,Documentary,4.4,1541,86,149478578,63456671
2787,The Dark Edge,1980,Horror,3.9,26333,131,74400700,55493442
2788,The Fire Star,2007,Action,4.7,9988,80,107051163,60675948
2789,The Gold Star,2007,Sci-Fi,7.8,139891,125,216342971,489041223
2790,The Lost City,2024,Comedy,5.0,163476,142,109904365,180784738
2791,The Iron Line,2018,Crime,6.3,4196,75,140885206,210097130
2792,The Eternal Line,1993,Crime,6.8,679,102,129027448,129052645
2793,The Silent Game,1982,Romance,4.9,16124,89,219101036,102721613
2794,The Dark House,2010,Sci-Fi,4.1,671314,166,249623352,878364015
2795,The The Hour,1982,Thriller,5.8,4629,144,112664818,451370287
2796,The Steel Knight,2007,Comedy,8.2,1724,173,232554268,807698576
2797,The Iron Edge,1976,Crime,9.0,1057,122,151038395,272651268
2798,The Red Game,2024,Comedy,7.7,30698,126,168898945,496862767
2799,The Broken Heart,2011,Comedy,8.6,86740,148,111537484,159908778
2800,The Red Knight,2005,Documentary,7.9,33524,95,202652357,389204537
2801,The Fire House,2019,Crime,7.7,1205,101,219179082,164857495
2802,The Neon Knight,2024,Horror,7.4,21406,119,104443444,48086592
2803,The Last Line,2000,Romance,8.2,424028,158,62620074,213894643
2804,The Last Dream,2006,Comedy,7.8,45099,90,149811841,100822707
2805,The Night Mind,1982,Action,6.1,111940,104,235827764,2285859321
2806,The Fire House,1986,Horror,5.9,5186,170,137356741,557465463
2807,The Silver Hour,1984,Action,6.9,114098,130,149974029,350126354
2808,The Iron Blood,2012,Action,8.9,148384,148,205765255,193417017
2809,The Wild Hour,1997,Sci-Fi,6.8,773,178,110271964,456849829
2810,The Gold Code,1977,Romance,6.9,226527,105,74329892,82874676
2811,The Broken War,1976,Documentary,6.6,1342318,117,223434845,1230966600
2812,The Red Code,1991,Action,6.3,8400,146,60173530,194349055
2813,The Red Rain,2006,Documentary,6.4,7223,160,167071021,330363999
2814,The Last Edge,2002,Romance,8.4,109690,111,122907105,127421741
2815,The Wild Ocean,1987,Horror,7.8,122180,92,141777320,757338730
2816,The Neon Light,2008,Horror,6.9,45917,178,120719631,335960405
2817,The Broken Heart,1975,Action,6.6,24436,126,236184157,871968288
2818,The Dark City,1982,Comedy,5.3,12393,138,201255942,258820173
2819,The Storm Light,1998,Action,7.2,202099,110,49133545,219915351
2820,The Last Rain,1975,Drama,5.0,29222,141,225864547,508699258
2821,The Blue Hour,1981,Animation,4.7,11520,155,97631537,37712397
2822,The Fire War,1992,Comedy,8.6,10381,117,165448808,145677689
2823,The Gold River,1975,Sci-Fi,4.2,680871,108,239667546,1488373110
2824,The Blue Rain,1976,Documentary,4.7,216312,176,131319379,182296665
2825,The Hollow World,2012,Comedy,6.6,12921,104,25891894,9652232
2826,The Silver Line,2007,Thriller,5.7,1209,95,110629014,90652809
2827,The Iron World,2018,Animation,5.7,17481,119,233691068,140020889
2828,The Storm Hour,2009,Comedy,7.9,3839,170,50842939,26795591
2829,The Steel City,2004,Animation,8.6,159020,117,13364798,10754683
2830,The Fire Dream,2005,Animation,6.1,15040,123,246640373,267868048
2831,The Storm Mind,2006,Comedy,5.8,168190,167,179543530,44320757
2832,The Red War,2018,Horror,8.6,98233,124,150101221,150619449
2833,The The Hour,1983,Action,8.2,20056,85,69967669,185711106
2834,The Eternal Ocean,1999,Sci-Fi,7.7,6554,151,103529248,438259454
2835,The Night Star,1988,Sci-Fi,6.9,46143,178,33878479,74932832
2836,The Night Ocean,2012,Sci-Fi,8.3,12025,78,25759115,8792697
2837,The Steel World,2013,Animation,5.4,249301,179,149055162,545562330
2838,The Red Code,1980,Crime,5.7,201389,126,15411586,38283084
2839,The Blue Mind,1984,Comedy,5.4,27,103,139235958,218315503
2840,The Iron World,1985,Thriller,6.5,5011,152,87300122,89922251
2841,The Silent Line,2000,Romance,5.4,11062,107,2711997,3345001
2842,The Fire Hour,2000,Drama,6.1,216,92,44501103,232063679
2843,The Wild Dream,2018,Sci-Fi,6.1,1043001,139,112491472,587935026
2844,The The Ocean,2023,Romance,5.9,15415,165,213183214,155625270
2845,The Silent House,2016,Sci-Fi,4.2,44815,79,242627867,200007637
2846,The Gold Code,2009,Animation,5.1,11390,98,55327195,34741452
2847,The Neon River,1980,Documentary,7.8,204,130,95350810,100301317
2848,The Red Dream,2023,Romance,7.6,61533,165,195840626,666180534
2849,The Broken Mind,2011,Horror,7.3,51079,171,53971324,181614845
2850,The Wild Blood,1996,Crime,6.1,30265,126,124806723,131937306
2851,The Neon Knight,1988,Animation,5.4,6145,151,20588741,33492460
2852,The Blue Edge,2016,Crime,7.9,27365,130,212157464,281559354
2853,The Steel Knight,1975,Sci-Fi,5.8,13275,78,9900750,17735114
2854,The Gold Code,1993,Crime,5.0,5677,107,135054346,422431431
2855,The Silver Knight,1975,Sci-Fi,8.9,25313,177,104206295,63563172
2856,The Silent Rain,2015,Crime,8.0,28749,136,61175645,161045335
2857,The Shadow Mind,2011,Documentary,5.0,13721,79,157775252,299692624
2858,The Hollow Code,1986,Documentary,7.9,16333,97,16337019,6920538
2859,The Eternal Edge,1985,Thriller,8.9,47965,160,227626675,607874585
2860,The Silver Hour,1985,Documentary,4.6,133327,75,32821678,16420961
2861,The Neon Dream,2018,Animation,4.5,4362,150,114819461,158603815
2862,The Silent Heart,2001,Crime,6.5,83946,152,128314305,78873271
2863,The Wild Light,1993,Documentary,8.1,14465,138,14706408,9738843
2864,The Gold Game,2017,Animation,3.5,5935,119,160592397,52229466
2865,The Night Road,2003,Documentary,5.7,210969,156,72156260,18884225
2866,The Shadow Edge,1991,Action,5.3,760108,166,172403050,153373777
2867,The Storm Knight,2010,Thriller,6.2,196522,115,236819196,92067406
2868,The Night Dream,2003,Thriller,4.4,109868,145,233706589,305829657
2869,The Silent Ocean,1987,Animation,6.3,14610,167,163983962,73906092
2870,The Dark Road,1977,Comedy,5.2,55978,174,8831753,11003846
2871,The Dark War,1997,Horror,9.4,133,165,70140337,220768574
2872,The Iron Light,1998,Documentary,6.5,33995,132,170554498,274507727
2873,The Hollow Edge,1992,Documentary,5.8,67499,92,243512362,286314552
2874,The Iron River,1991,Action,5.6,821,175,15411154,91292499
2875,The Lost Light,1980,Sci-Fi,8.5,14424,143,30574878,89469549
2876,The The Line,2008,Comedy,6.8,17553,100,140148789,95653742
2877,The Blue Game,1991,Action,6.5,13020,109,190465638,1303237593
2878,The Eternal Knight,1997,Horror,9.4,268442,162,50237368,56088011
2879,The Lost City,2008,Crime,5.0,18117,156,228133590,1452352958
2880,The Blue Heart,1986,Documentary,6.8,913,87,232578024,182471853
2881,The Broken World,1991,Documentary,5.2,24396,161,28502296,97916997
2882,The Dark Light,1975,Romance,8.0,3454,174,4142783,5483111
2883,The Iron Rain,1982,Animation,8.5,4519,133,142656154,64414784
2884,The Broken Game,2021,Sci-Fi,4.8,85638,141,226868319,722055550
2885,The Blue Hour,2019,Documentary,5.3,667617,136,50580774,72687616
2886,The Gold Star,2010,Comedy,4.0,286092,176,179031835,2935108094
2887,The Storm Code,2002,Thriller,4.8,120282,109,71086468,123913951
2888,The Broken Knight,1976,Romance,6.6,6215,155,10039381,7497284
2889,The Blue Star,1984,Action,4.8,3462149,152,161555706,343576599
2890,The Gold Knight,2013,Thriller,7.4,82906,106,97157994,356173278
2891,The Shadow Knight,1976,Comedy,4.6,2893,178,214365963,429871673
2892,The Dark Code,1984,Thriller,7.2,646179,120,58714117,5218149
2893,The Wild Edge,1978,Documentary,7.6,31621,102,246677728,350035936
2894,The Storm Star,1988,Animation,5.8,41289,170,41362205,13944268
2895,The Fire Code,1981,Romance,6.1,5553,161,51410543,59734363
2896,The Steel World,1981,Comedy,6.9,22442,121,99013757,297274301
2897,The Iron Road,1996,Animation,8.1,2351,168,229812220,721689573
2898,The Steel Dream,2004,Sci-Fi,5.4,6724,118,4997798,70138695
2899,The Broken Ocean,2012,Action,6.3,1995550,140,154574235,90257613
2900,The Blue Blood,1990,Romance,3.6,276369,121,94058455,430691065
2901,The Iron Rain,2007,Documentary,3.7,24166,159,41948059,37630279
2902,The Lost War,2015,Thriller,6.3,21532,122,155195745,579799844
2903,The The Heart,2007,Action,3.9,1663626,106,130527489,270623486
2904,The Broken Rain,2020,Sci-Fi,7.4,7314,121,162019777,77169918
2905,The Wild Hour,2021,Drama,6.9,16078,147,92514783,532022213
2906,The Gold Edge,1996,Action,6.0,12101,78,46300095,143846868
2907,The Lost Mind,1999,Sci-Fi,5.7,19964,125,97756718,73236199
2908,The Red Game,1981,Animation,8.8,18546,179,14267506,6655805
2909,The Lost Line,1990,Animation,6.8,41486,121,248935600,293030930
2910,The Broken Line,2017,Animation,5.2,4622,159,130829977,2054988884
2911,The Storm Heart,1978,Animation,4.2,1316,172,193613006,243238754
2912,The Silent Dream,1995,Horror,5.6,60272,166,156446982,191763172
2913,The Last House,1977,Romance,6.8,59610,142,155552713,271546003
2914,The Blue City,1998,Action,4.6,202960,151,22012830,9814907
2915,The Hollow Line,1985,Thriller,6.1,35259,161,197915586,150252375
2916,The Neon Rain,2006,Animation,6.7,31826,75,179694647,354636082
2917,The Broken Rain,1985,Horror,10.0,891,102,142791188,175169668
2918,The Shadow Light,2000,Horror,4.9,133004,113,138574142,284676046
2919,The Shadow Heart,1993,Crime,5.7,105373,78,70164323,82052499
2920,The Neon Heart,2002,Documentary,6.6,12388,175,175806484,171175384
2921,The Hollow Edge,1994,Romance,6.2,5604,159,24706096,20026799
2922,The Blue Edge,1990,Sci-Fi,8.3,2749,178,118349884,99000463
2923,The Silent Road,1975,Crime,8.3,244376,76,228335454,383731899
2924,The Fire Code,1999,Drama,5.8,7109,178,140414823,344886184
2925,The Blue Star,1990,Documentary,5.5,3557,92,50858883,167943074
2926,The Broken Heart,2020,Sci-Fi,4.8,28927,124,182325442,388850087
2927,The Silent Game,2020,Documentary,7.8,6686,81,72268365,203054756
2928,The Silent Dream,2017,Action,5.4,3255,176,100815035,383232978
2929,The Gold Road,1978,Crime,7.5,87732,125,172047434,790084911
2930,The Lost Road,1991,Horror,5.7,4145,103,45455279,56087335
2931,The Lost Blood,1997,Drama,6.9,10067,162,137929347,159106281
2932,The The Game,1978,Horror,7.5,8631,148,25880818,45319703
2933,The Blue City,1998,Drama,5.8,311,115,14331062,23607410
2934,The Blue City,2020,Documentary,5.8,112303,135,242334959,207750338
2935,The Steel Edge,2017,Comedy,4.6,66204,101,148093851,62667537
2936,The Iron Code,2022,Horror,5.3,12888,85,142933864,92223709
2937,The Lost Hour,1998,Sci-Fi,6.3,211314,165,49369473,34037408
2938,The Broken River,1988,Action,6.3,17947,169,194151267,195238891
2939,The Silver War,2013,Documentary,6.5,30143,118,216708365,103612649
2940,The Dark City,1993,Thriller,3.5,8573,127,115081062,120616665
2941,The Storm Game,1987,Romance,4.0,250729,77,113345591,279242572
2942,The Wild House,1984,Drama,8.3,237,81,182046874,74504682
2943,The Silent Rain,2004,Crime,6.4,26331,149,1735612,524064
2944,The Night Knight,1987,Romance,5.8,2279,148,216677918,63521914
2945,The Iron Mind,1992,Drama,4.3,196549,135,220499533,75957056
2946,The Broken World,1981,Romance,6.1,55037,93,73855968,17286455
2947,The Iron Dream,2015,Animation,7.6,65454,174,176139527,665055780
2948,The Red Star,1977,Thriller,6.0,63710,152,60420221,34075613
2949,The Dark Knight,2001,Crime,6.8,2513,122,188878688,135334916
2950,The Gold Rain,2009,Action,7.5,77876,132,121520356,45172379
2951,The Blue Code,1982,Documentary,7.0,135664,145,242195341,1592267653
2952,The Silent Edge,1980,Documentary,5.3,7362,144,101424930,108823696
2953,The Last House,1998,Romance,8.4,20240,163,208830967,315027673
2954,The Blue Star,2021,Comedy,6.9,1496,85,208890360,114276001
2955,The Iron House,2006,Horror,2.6,6662,78,140353482,492682737
2956,The Storm Code,1997,Thriller,4.1,750520,112,234569282,236334562
2957,The Broken War,1998,Drama,4.5,8102,76,126889210,206119426
2958,The Last Hour,2003,Animation,6.9,424,95,111238366,69476489
2959,The Last Code,2002,Sci-Fi,3.7,8987085,103,118039281,651312809
2960,The Shadow World,2011,Action,6.3,38346,100,37489504,50546232
2961,The Dark River,1997,Sci-Fi,8.8,73372,134,221997708,290576927
2962,The Silver Light,2017,Sci-Fi,5.4,31299,124,136968051,66680434
2963,The Lost Code,2002,Drama,8.1,4926,151,98178193,52184152
2964,The Eternal Ocean,1984,Animation,6.8,4054,168,224850620,477093134
2965,The Wild Mind,2017,Romance,5.5,1982,129,126352804,327895537
2966,The Silver Edge,2009,Romance,5.7,5004,111,134983141,163205439
2967,The Red War,2016,Action,5.6,5007,149,159445281,202816499
2968,The Lost War,1980,Horror,6.2,33128,123,240460205,100459833
2969,The Blue River,2006,Thriller,7.0,11385,99,57591258,38779838
2970,The Steel Heart,2023,Romance,6.9,33747,80,87150796,197185059
2971,The Neon Heart,1989,Sci-Fi,6.7,626,81,37440503,63799161
2972,The Hollow Mind,2005,Sci-Fi,9.2,22385,146,43317131,18683413
2973,The Eternal World,2022,Horror,5.5,29439,91,37895082,59298517
2974,The Dark Game,1996,Romance,7.6,1782,162,194601313,680603782
2975,The Fire Ocean,2005,Thriller,5.9,14956,85,124126012,115806653
2976,The Dark Code,1994,Drama,5.0,40476,106,135997344,349952903
2977,The Eternal Blood,2004,Horror,7.6,26906,99,103149112,410083191
2978,The Eternal Knight,1986,Animation,8.1,128450,100,155784691,48020633
2979,The Gold Hour,2009,Action,6.4,31021,174,248695794,1688202064
2980,The Silver Mind,2020,Romance,6.7,2644,137,210251293,638584526
2981,The Lost Mind,1992,Drama,6.9,25281,153,112577594,3315668511
2982,The Blue World,2023,Sci-Fi,5.8,541627,106,100243521,20300143
2983,The Iron Game,2007,Romance,6.9,17359,157,25832580,58735240
2984,The Gold Light,1993,Crime,6.1,15626,97,34135840,109036474
2985,The Gold Light,2020,Horror,6.2,6640,137,225555254,164135065
2986,The Dark Rain,1978,Crime,5.8,1596,167,178701890,4707337637
2987,The The City,2024,Drama,5.6,12049,155,205694096,1338043413
2988,The Silver Game,1993,Horror,7.6,53707,126,19085842,20894010
2989,The The War,1991,Animation,6.2,8290,161,53897583,61085682
2990,The Lost Rain,1996,Crime,6.0,189472,130,188003523,487570344
2991,The Hollow Hour,1981,Comedy,5.4,32392,165,89367167,146100032
2992,The Iron Knight,2016,Comedy,4.5,3896,152,73567421,100216344
2993,The Shadow Line,1988,Romance,7.9,66160,148,156982717,115614292
2994,The Dark Edge,1984,Animation,3.2,401,88,121856245,115338150
2995,The Neon River,2016,Animation,6.1,49851,141,105959267,91957086
2996,The Storm Edge,1984,Comedy,7.6,2756,151,34453568,22966141
2997,The Neon Knight,2001,Comedy,6.1,37998,115,52375527,431381275
2998,The Neon City,1981,Thriller,7.5,2443,92,59445997,25611656
2999,The Shadow Knight,1993,Drama,6.9,39,136,224776070,117620661
3000,The Broken Rain,1995,Action,7.5,113,171,237531634,183421337
3001,The Hollow Dream,2003,Documentary,6.2,256993,168,54124190,148978032
3002,The Iron House,2015,Action,6.6,21592,84,11661508,13786077
3003,The Silver Heart,1990,Drama,7.6,177052,84,6011701,46084387
3004,The Neon Code,1993,Thriller,4.6,3949,130,93974019,86194992
3005,The Storm City,2012,Thriller,8.7,9747,171,191475751,618920327
3006,The Silent Mind,2010,Drama,10.0,352034,96,214415735,1638488335
3007,The Eternal Star,2024,Comedy,7.4,17021,169,247588603,905693032
3008,The Hollow Code,2008,Drama,5.0,40912,105,19998926,200175445
3009,The The Heart,2018,Documentary,7.3,1170,167,16308439,5283351
